identifier,series,control_symbol,title,contents_dates,start_date,end_date,access_status,location,digitised_status,digitised_pages
21519258,A6122,1087,Communist Party of Australia - Country Conferences,1952 - 1954,1952,1954,Open with exception,Canberra,False,0
21519259,A6122,1204,National Indonesian Party,1945 - 1946,1945,1946,Open with exception,Canberra,False,0
21519260,A6122,1205,"Associations - Individual Peoples Council for Culture, Education, Arts and Science",1939 - 1950,1939,1950,Open with exception,Canberra,False,0
21519261,A6122,1211,Documents found at Marx House,1954 - 1954,1954,1954,Open with exception,Canberra,False,0
21519262,A6122,1212,"Communist Party of Australia - Interest in Metal Trades Federation, Victoria",1958 - 1959,1958,1959,Open with exception,Canberra,False,0
21519263,A6122,1217,The Atlas Club,1956 - 1959,1956,1959,Open with exception,Canberra,False,0
21519264,A6122,1220,Australian Peace Council - National,1955 - 1955,1955,1955,Open,Canberra,False,0
21519265,A6122,1226,"Communist Party of Australia - General Motors Holden, Fisherman's Bend branch, Victoria",1951 - 1961,1951,1961,Open with exception,Canberra,False,0
21519266,A6122,1227,"Communist Party of Australia - General Motors Holden, South Australian Branch",1951 - 1961,1951,1961,Open with exception,Canberra,False,0
21519267,A6122,1228,"Communist Party of Australia - General Motors Holden, NSW Branch",1949 - 1961,1949,1961,Open with exception,Canberra,False,0
21519268,A6122,1237,Australian Book Society - WA - volume 4,1949 - 1961,1949,1961,Open with exception,Canberra,False,0
21519269,A6122,1238,Australian Book Society - SA - volume 5,1952 - 1961,1952,1961,Open with exception,Canberra,False,0
21519270,A6122,1239,Australian Book Society - Tasmania - volume 6,1952 - 1961,1952,1961,Open with exception,Canberra,False,0
21519271,A6122,1241,Australian Book Society - Victoria - volume 8,1952 - 1954,1952,1954,Open with exception,Canberra,False,0
21519272,A6122,1242,Australian Book Society - Victoria - volume 9,1954 - 1954,1954,1954,Open with exception,Canberra,False,0
21519273,A6122,1243,Australian Book Society - Victoria - volume 10,1954 - 1955,1954,1955,Open with exception,Canberra,False,0
21519274,A6122,1244,Australian Book Society - Victoria - volume 11,1955 - 1957,1955,1957,Open with exception,Canberra,False,0
21519275,A6122,1245,Australian Book Society - Victoria - volume 12,1949 - 1961,1949,1961,Open with exception,Canberra,False,0
21519276,A6122,1246,Victorian federation of mothers clubs,1954 - 1960,1954,1960,Open with exception,Canberra,False,0
21519277,A6122,1253,Soviet and Eastern Bloc teams participating in 1956 Olympics - Rumania Volume 1 1956,1956 - 1956,1956,1956,Open with exception,Canberra,False,0
21519278,A6122,1255,"Soviet and Eastern Bloc teams participating in 1956 Olympics - Bulgaria Volume 1, 1955-1956",1955 - 1956,1955,1956,Open with exception,Canberra,False,0
21519279,A6122,1261,University of Queensland,1951 - 1960,1951,1960,Open with exception,Canberra,False,0
21519280,A6122,1269,"Associations, Conferences, Peace Convention, Melbourne, October 1953",1953 - 1953,1953,1953,Open with exception,Canberra,False,0
21519281,A6122,1270,"Associations, Conferences, National Convention for Peace, volume 1",1953 - 1953,1953,1953,Open with exception,Canberra,False,0
21519282,A6122,1271,"Associations, Conferences, National Convention for Peace, volume 2",1953 - 1953,1953,1953,Open with exception,Canberra,False,0
21519283,A6122,1273,"Associations, Conferences, National Convention for Peace, volume 4",1953 - 1953,1953,1953,Open with exception,Canberra,False,0
21519284,A6122,1274,"Associations, Conferences, National Convention for Peace, volume 5",1953 - 1955,1953,1955,Open with exception,Canberra,False,0
21519285,A6122,1275,"Associations, Conferences, Australian Peace Council Assembly for Peace - Volume 1",1956 - 1956,1956,1956,Open with exception,Canberra,False,0
21519286,A6122,1276,"Associations, Conferences, Australian Peace Council Assembly for Peace - Volume 2",1956 - 1956,1956,1956,Open with exception,Canberra,False,0
21519287,A6122,1277,"Associations, Conferences, Australian Peace Council Assembly for Peace - Volume 3",1956 - 1956,1956,1956,Open with exception,Canberra,False,0
21519288,A6122,1312,Federal Pacifist Council - Part 1,1941 - 1951,1941,1951,Open with exception,Canberra,False,0
21519289,A6122,1313,Federal Pacifist Council - Part 2,1951 - 1962,1951,1962,Open with exception,Canberra,False,0
21519290,A6122,1317,"United Nations Association, Queendsland",1960 - 1962,1960,1962,Open with exception,Canberra,False,0
21519291,A6122,1318,"United Nations Association, South Australia",1956 - 1959,1956,1959,Open with exception,Canberra,False,0
21519292,A6122,1320,"Rationalist Society, Queensland",1950 - 1970,1950,1970,Open with exception,Canberra,False,0
21519293,A6122,1321,"The Rationalist Society, New South Wales",1956 - 1962,1956,1962,Open with exception,Canberra,False,0
21519294,A6122,1322,Rationalist Association - Volume 1,1918 - 1940,1918,1940,Not yet examined,Canberra,False,0
21519295,A6122,1323,Rationalist Association - Volume 2,1940 - 1940,1940,1940,Not yet examined,Canberra,False,0
21519296,A6122,1324,Rationalist Association - Volume 3,1940 - 1943,1940,1943,Not yet examined,Canberra,False,0
21519297,A6122,1328,Australian Association for the United Nations - National - Part 2,1957 - 1959,1957,1959,Open with exception,Canberra,False,0
21519298,A6122,1329,Australian Association for the United Nations - National - Part 3,1960 - 1960,1960,1960,Open with exception,Canberra,False,0
21519299,A6122,1330,"Democratic Rights Council, Queensland",1950 - 1960,1950,1960,Open with exception,Canberra,False,0
21519300,A6122,1331,"Democratic Rights Council, New South Wales",1950 - 1956,1950,1956,Open with exception,Canberra,False,0
21519301,A6122,1332,"Rationalist Society, Victoria",1955 - 1961,1955,1961,Open with exception,Canberra,False,0
21519302,A6122,1333,"Democratic Rights Council, Victoria - Part 2",1950 - 1956,1950,1956,Open with exception,Canberra,False,0
21519303,A6122,1334,"Democratic Rights Council, Victoria - Part 1",1949 - 1950,1949,1950,Open with exception,Canberra,False,0
21519304,A6122,1335,"Democratic Rights Council, Western Australia",1950 - 1950,1950,1950,Open with exception,Canberra,False,0
21519305,A6122,1336,Australian Federated Clerks Union - Northern Territory - Part 1,1947 - 1950,1947,1950,Open with exception,Canberra,False,0
21519306,A6122,1337,Australian Federated Clerks Union - Queensland - Part 1,1947 - 1960,1947,1960,Open with exception,Canberra,False,0
21519307,A6122,1338,Australian Federated Clerks Union - New South Wales - Part 1,1946 - 1953,1946,1953,Open with exception,Canberra,False,0
21519308,A6122,1339,Australian Federated Clerks Union - New South Wales - Part 2,1953 - 1959,1953,1959,Open with exception,Canberra,False,0
21519309,A6122,1340,Australian Federated Clerks Union - New South Wales - Part 3,1959 - 1962,1959,1962,Open with exception,Canberra,False,0
21519310,A6122,1341,Australian Federated Clerks Union - Victoria - Part 1,1945 - 1962,1945,1962,Open with exception,Canberra,False,0
21519311,A6122,1342,Australian Federated Clerks Union - Part 1,1947 - 1952,1947,1952,Open with exception,Canberra,False,0
21519312,A6122,1343,Australian Federated Clerks Union - Part 2,1953 - 1962,1953,1962,Open with exception,Canberra,False,0
21519313,A6122,1344,Australian Federated Clerks Union - Part 3,1944 - 1954,1944,1954,Open with exception,Canberra,False,0
21519314,A6122,1345,Australian Federated Clerks Union - Part 4,1947 - 1958,1947,1958,Open with exception,Canberra,False,0
21519315,A6122,1346,Australian Federated Clerks Union - Part 5,1957 - 1962,1957,1962,Open with exception,Canberra,False,0
21519316,A6122,1347,Left Book Shop,1938 - 1962,1938,1962,Open with exception,Canberra,False,0
21519317,A6122,1348,The Peoples Bookshop (Brisbane Queensland) part 1,1952 - 1962,1952,1962,Open with exception,Canberra,False,0
21519318,A6122,1349,The Peoples Bookshop (Prahan Victoria) part 1,1953 - 1960,1953,1960,Open with exception,Canberra,False,0
21519319,A6122,1350,The Peoples Bookshop (Perth Western Australia) part 1,1957 - 1959,1957,1959,Open with exception,Canberra,False,0
21519320,A6122,1351,The Peoples Bookshop (Hobart Tasmania) Part 1,1953 - 1953,1953,1953,Open with exception,Canberra,False,0
21519321,A6122,1352,The Peoples Bookshop (South Australia) Part 1,1952 - 1958,1952,1958,Open with exception,Canberra,False,0
21519322,A6122,1353,The Peoples Bookshop (South Australia) Part 2,1958 - 1961,1958,1961,Open with exception,Canberra,False,0
21519323,A6122,1361,Employee organisations - Australian Federated Ironworkers Association - Volume 3,1958 - 1961,1958,1961,Open with exception,Canberra,False,0
21519324,A6122,1362,Employee organisations - Australian Federated Ironworkers Association - Volume 4,1961 - 1962,1961,1962,Open with exception,Canberra,False,0
21519325,A6122,1363,Employee organisations - Australian Federated Ironworkers Association - Victoria - Volume 3,1955 - 1956,1955,1956,Open with exception,Canberra,False,0
21519326,A6122,1364,Employee organisations - Australian Federated Ironworkers Association - Victoria - Volume 4,1956 - 1962,1956,1962,Open with exception,Canberra,False,0
21519327,A6122,1365,Employee organisations - Australian Federated Ironworkers Association - New South Wales - Volume 2,1955 - 1958,1955,1958,Open with exception,Canberra,False,0
21519328,A6122,1366,Employee organisations - Australian Federated Ironworkers Association - New South Wales - Volume 3,1958 - 1959,1958,1959,Open with exception,Canberra,False,0
21519329,A6122,1367,Employee organisations - Australian Federated Ironworkers Association - New South Wales - Volume 4,1960 - 1961,1960,1961,Open with exception,Canberra,False,0
21519330,A6122,1368,Employee organisations - Australian Federated Ironworkers Association - New South Wales - Volume 5,1962 - 1962,1962,1962,Open with exception,Canberra,False,0
21519331,A6122,1370,CPA [Communist Party of Australia] - Interest in political parties - penetration of ALP - Volume 2,1960 - 1962,1960,1962,Open with exception,Canberra,False,0
21519332,A6122,1371,CPA [Communist Party of Australia] - Interest in political parties - penetration of ALP - Volume 3,1962 - 1962,1962,1962,Open with exception,Canberra,False,0
21519333,A6122,1372,CPA [Communist Party of Australia] - Interest in political parties - penetration of ALP - Volume 2,1955 - 1958,1955,1958,Open with exception,Canberra,False,0
21519334,A6122,1373,CPA [Communist Party of Australia] - Interest in political parties - penetration of ALP - Volume 3,1956 - 1957,1956,1957,Open with exception,Canberra,False,0
21519335,A6122,1377,CPA [Communist Party of Australia] - Interest in political parties - penetration of ALP - Volume 7,1959 - 1959,1959,1959,Open with exception,Canberra,False,0
21519336,A6122,1378,CPA [Communist Party of Australia] - Interest in political parties - Australian Labor Party - Volume 8,1959 - 1960,1959,1960,Open with exception,Canberra,False,0
21519337,A6122,1379,CPA [Communist Party of Australia] - Interest in political parties - penetration of ALP - Volume 9,1959 - 1960,1959,1960,Open with exception,Canberra,False,0
21519338,A6122,1381,CPA [Communist Party of Australia] - Interest in political parties - Australian Labor Party - Volume 11,1960 - 1961,1960,1961,Open with exception,Canberra,False,0
21519339,A6122,1382,CPA [Communist Party of Australia] - Interest in political parties - Australian Labor Party - Volume 12,1961 - 1961,1961,1961,Open with exception,Canberra,False,0
21519340,A6122,1383,CPA [Communist Party of Australia] - Interest in political parties - Australian Labor Party - Volume 13,1961 - 1962,1961,1962,Open with exception,Canberra,False,0
21519341,A6122,1384,CPA [Communist Party of Australia] - Interest in political parties - penetration of ALP - Volume 14,1962 - 1963,1962,1963,Open with exception,Canberra,False,0
21519342,A6122,1387,Australian Waterside Workers Federation (Tasmania) - Volume 1,1954 - 1957,1954,1957,Open with exception,Canberra,False,0
21519343,A6122,1388,Australian Waterside Workers Federation (Tasmania) - Volume 2,1957 - 1959,1957,1959,Open with exception,Canberra,False,0
21519344,A6122,1389,Australian Waterside Workers Federation (Tasmania) - Volume 3,1958 - 1961,1958,1961,Open with exception,Canberra,False,0
21519345,A6122,1390,Australian Waterside Workers Federation (Tasmania) - Volume 4,1961 - 1962,1961,1962,Open with exception,Canberra,False,0
21519346,A6122,1396,Defence - Warfare - Army - Israeli Armed Forces recruitment in Australia,1956 - 1957,1956,1957,Open with exception,Canberra,False,0
21519347,A6122,1400,Freedom League - Volume 1,1949 - 1950,1949,1950,Open with exception,Canberra,False,0
21519348,A6122,1401,North Australian Workers Union (B Ryan and T William Steele) - Volume 1,1943 - 1951,1943,1951,Open with exception,Canberra,False,0
21519349,A6122,1417,SEATO - contributions by Australia,1958 - 1962,1958,1962,Open with exception,Canberra,False,0
21519350,A6122,1423,CPA Section Committees NSW - North Sydney section - Volume 1,1956 - 1958,1956,1958,Open with exception,Canberra,False,0
21519351,A6122,1424,CPA Section Committees NSW - North Sydney section - Volume 2,1959 - 1961,1959,1961,Open with exception,Canberra,False,0
21519352,A6122,1436,Organisations commercial - Contemporary Art Society of Australia,1951 - 1958,1951,1958,Open with exception,Canberra,False,0
21519353,A6122,711,CPA [Communist Party of Australia] - Queensland - Belmont Branch,1954 - 1954,1954,1954,Open with exception,Canberra,False,0
21519354,A6122,712,CPA [Communist Party of Australia] - Queensland - Charters Towers Branch,1944 - 1944,1944,1944,Open with exception,Canberra,False,0
21519355,A6122,713,CP of A [Communist Party of Australia] - Queensland - Collinsville Branch,1940 - 1951,1940,1951,Open with exception,Canberra,False,0
21519356,A6122,714,CP of A [Communist Party of Australia] - Queensland - Bowen Branch,1948 - 1954,1948,1954,Open with exception,Canberra,False,0
21519357,A6122,715,CPA [Communist Party of Australia] - Queensland - Alligator Creek Branch,1954 - 1954,1954,1954,Open with exception,Canberra,False,0
21519358,A6122,716,CPA [Communist Party of Australia] - Queensland - Pialba Branch,1950 - 1950,1950,1950,Open with exception,Canberra,False,0
21519359,A6122,717,CPA [Communist Party of Australia] - Queensland - Ithaca Branch,1954 - 1954,1954,1954,Open with exception,Canberra,False,0
21519360,A6122,718,CPA [Communist Party of Australia] - Queensland - Maryborough Branch,1950 - 1954,1950,1954,Open with exception,Canberra,False,0
21519361,A6122,719,CPA [Communist Party of Australia] - Queensland - Ingham Branch,1945 - 1954,1945,1954,Open with exception,Canberra,False,0
21519362,A6122,720,CPA [Communist Party of Australia] - Queensland - Rockhampton (Meat) Branch,1954 - 1954,1954,1954,Open with exception,Canberra,False,0
21519363,A6122,721,CPA [Communist Party of Australia] - Queensland - Moorooka Branch,1955 - 1955,1955,1955,Open with exception,Canberra,False,0
21519364,A6122,722,CPA [Communist Party of Australia] - Queensland also known as Abattoirs Branch,1949 - 1954,1949,1954,Open with exception,Canberra,False,0
21519365,A6122,723,CPA [Communist Party of Australia] - Queensland - Townsville Meat Branch,1955 - 1955,1955,1955,Open with exception,Canberra,False,0
21519366,A6122,724,CPA [Communist Party of Australia] - Queensland - Brisbane Seamen's Branch,1955 - 1955,1955,1955,Open with exception,Canberra,False,0
21519367,A6122,725,CPA [Communist Party of Australia] - Queensland - Cairns Waterside Workers Branch,1949 - 1954,1949,1954,Open with exception,Canberra,False,0
21519368,A6122,726,CPA [Communist Party of Australia] - Queensland - Cairns Queerah Meatworks Branch - [all 2 folios exempt],1949 - 1954,1949,1954,Closed,Canberra,False,0
21519369,A6122,727,CPA [Communist Party of Australia] - Queensland - Ayr Branch,1949 - 1954,1949,1954,Open with exception,Canberra,False,0
21519370,A6122,728,CPA [Communist Party of Australia] - Queensland - Mackay Branch,1950 - 1954,1950,1954,Open with exception,Canberra,False,0
21519371,A6122,729,CPA [Communist Party of Australia] - Queensland - Bundaberg Branch,1950 - 1950,1950,1950,Open with exception,Canberra,False,0
21519372,A6122,730,CPA [Communist Party of Australia] - Queensland - Nundah Branch,1949 - 1954,1949,1954,Open with exception,Canberra,False,0
21519373,A6122,731,CPA [Commonwealth Party of Australia] - Queensland - Torbanlea Branch,1950 - 1950,1950,1950,Open with exception,Canberra,False,0
21519374,A6122,732,CPA [Communist Party of Australia] - Queensland - Red Hill Branch,1949 - 1954,1949,1954,Open with exception,Canberra,False,0
21519375,A6122,733,CPA [Communist Party of Australia] - Queensland - Darra Branch,1949 - 1954,1949,1954,Open with exception,Canberra,False,0
21519376,A6122,734,CPA [Communist Party of Australia] - Queensland - Everton Park Branch,1953 - 1953,1953,1953,Open with exception,Canberra,False,0
21519377,A6122,735,CPA [Communist Party of Australia] - Queensland - Newmarket Branch,1949 - 1949,1949,1949,Open with exception,Canberra,False,0
21519378,A6122,736,CPA [Communist Party of Australia] - Queensland - Ashgrove Branch,1949 - 1949,1949,1949,Open with exception,Canberra,False,0
21519379,A6122,737,Communist Party of Australia - Queensland - Sergeants Branch,1949 - 1949,1949,1949,Closed,Canberra,False,0
21519380,A6122,738,CPA [Communist Party of Australia] - Branches - Queensland - North Industrial Branch,1949 - 1949,1949,1949,Closed,Canberra,False,0
21519381,A6122,739,CPA [Communist Party of Australia] - Queensland - Virginia Branch,1949 - 1949,1949,1949,Closed,Canberra,False,0
21519382,A6122,740,CPA [Communist Party of Australia] - Queensland - Wynnum - Lota Branch,1953 - 1953,1953,1953,Open with exception,Canberra,False,0
21519383,A6122,741,CPA [Communist Party of Australia] - Queensland - Mitchelton Branch,1949 - 1949,1949,1949,Open with exception,Canberra,False,0
21519384,A6122,745,CPA [Communist Party of Australia] - Victoria - Hamilton Branch,1952 - 1954,1952,1954,Open with exception,Canberra,False,0
21519385,A6122,802,CPA [Communist Party of Australia] - NSW - French's Forest Branch,1955 - 1955,1955,1955,Open with exception,Canberra,False,0
30030099,A6122,2351,Studio of Realist Art Volume 1,1948 - 1950,1948,1950,Open with exception,Canberra,False,0
30030100,A6122,2352,Australian Indonesian Association Victoria Volume 1,1946 - 1946,1946,1946,Open with exception,Canberra,False,0
30030101,A6122,2353,Australian Indonesian Association New South Wales Volume 1,1943 - 1946,1943,1946,Open,Canberra,False,0
30030102,A6122,2354,Unitarian Church Volume 1,1954 - 1963,1954,1963,Open with exception,Canberra,False,0
30030103,A6122,2355,Unitarian Church Volume 2,1963 - 1976,1963,1976,Open with exception,Canberra,False,0
30030124,A6122,2356,Communist activity amongst artists Volume 1 Part 2,1954 - 1963,1954,1963,Open with exception,Canberra,False,0
30030125,A6122,2357,Communist activity amongst artists Volume 2,1963 - 1965,1963,1965,Open with exception,Canberra,False,0
30030126,A6122,2358,Communist activity amongst artists Volume 3,1966 - 1972,1966,1972,Open with exception,Canberra,False,0
30030127,A6122,2359,Communist activity amongst artists Volume 4,1973 - 1975,1973,1975,Open with exception,Canberra,False,0
30030154,A6122,2360,Official representation of Iraq in Australia. Diplomatic relations with Australia. Iraqi non residential diplomatic mission to Australia.,1976 - 1976,1976,1976,Open with exception,Canberra,False,0
30030260,A6122,2361,Campaign Against Nuclear Power National,1974 - 1977,1974,1977,Open with exception,Canberra,False,0
30030261,A6122,2362,Campaign Against Nuclear Power Queensland,1975 - 1977,1975,1977,Open with exception,Canberra,False,0
30030262,A6122,2363,Campaign Against Nuclear Power South Australia,1975 - 1977,1975,1977,Open with exception,Canberra,False,0
30030263,A6122,2364,Campaign Against Nuclear Power,1975 - 1977,1975,1977,Open with exception,Canberra,False,0
30030264,A6122,2365,Campaign Against Nuclear Power Tasmania,1975 - 1976,1975,1976,Open with exception,Canberra,False,0
30030265,A6122,2366,Campaign Against Nuclear Power New South Wales,1975 - 1977,1975,1977,Open with exception,Canberra,False,0
30030266,A6122,2367,Campaign Against Nuclear Power Western Australia,1976 - 1977,1976,1977,Open with exception,Canberra,False,0
30030417,A6122,2373,National Union of Australian University Students who visited the People's Republic of China in 1968 - one of whom was Anne Helen DAVIS - now REESE Miscellaneous Papers,1967 - 1968,1967,1968,Open with exception,Canberra,False,0
30030431,A6122,2368,"Flinders University, SA Volume 1",1966 - 1969,1966,1969,Open with exception,Canberra,False,0
30030432,A6122,2369,"Flinders University, SA Volume 3",1979 - 1980,1979,1980,Open with exception,Canberra,False,0
30030433,A6122,2370,CPA [Communist Party of Australia] Mosman Branch - Volume 3,1964 - 1977,1964,1977,Open with exception,Canberra,False,0
30030434,A6122,2371,CPA [Communist Party of Australia] Mosman Branch - Volume 4,1952 - 1952,1952,1952,Open with exception,Canberra,False,0
30030435,A6122,2372,Allegations of USA intelligence activities in Australia Newspaper Clippings Volume 2,1977 - 1977,1977,1977,Open with exception,Canberra,False,0
30030439,A6122,2374,Liaison between ASIO and the Department of Supply Volume 2,1966 - 1970,1966,1970,Open with exception,Canberra,False,0
30030440,A6122,2375,CPA Wilston - Grange Branch Volume 1,1953 - 1964,1953,1964,Open with exception,Canberra,False,0
30030441,A6122,2376,CPA Wilston - Grange Branch Volume 2,1964 - 1966,1964,1966,Open with exception,Canberra,False,0
30030442,A6122,2377,CPA Wilston - Grange Branch Volume 3,1966 - 1969,1966,1969,Open with exception,Canberra,False,0
30030443,A6122,2378,CPA Wilston - Grange Branch Volume 4,1969 - 1970,1969,1970,Open with exception,Canberra,False,0
30030444,A6122,2379,CPA Wilston - Grange Branch Volume 5,1970 - 1972,1970,1972,Open with exception,Canberra,False,0
30030502,A6122,2380,Volunteers Social Service,1977 - 1977,1977,1977,Open with exception,Canberra,False,0
30030503,A6122,2381,Progressive Utilization Theory ( PROUT ),1977 - 1977,1977,1977,Open with exception,Canberra,False,0
30030504,A6122,863,"Communist Party of Australia Mount Lawley Branch, Western Australia",1951 - 1961,1951,1961,Open with exception,Canberra,False,0
30030518,A6122,2383,"Communist Party of Australia Interest in Migrant Communities Migrant Hostels, Bonegilla VIC Volume 2",1961 - 1970,1961,1970,Open with exception,Canberra,True,87
30030519,A6122,2384,Communist Party of Australia Branches Bendigo Volume 1,1952 - 1966,1952,1966,Open with exception,Canberra,False,0
30030520,A6122,2385,Communist Party of Australia Branches Bendigo Volume 2,1966 - 1977,1966,1977,Open with exception,Canberra,False,0
30030521,A6122,2386,Socialist Party of Australia ( Formation ) Volume 1,1968 - 1970,1968,1970,Open with exception,Canberra,False,0
30030522,A6122,2387,Socialist Party of Australia ( Formation ) Volume 2,1970 - 1970,1970,1970,Open with exception,Canberra,False,0
30030541,A6122,2388,Little Red School Book,1972 - 1972,1972,1972,Open with exception,Canberra,True,168
30030543,A6122,2390,Iraqi Diplomatic Relations / Representations with Australia Volume 2,1976 - 1978,1976,1978,Open with exception,Canberra,False,0
30030545,A6122,2391,Campaign for an Independent East Timor Volume 1,1974 - 1976,1974,1976,Open with exception,Canberra,False,0
30030546,A6122,2392,Campaign for an Independent East Timor Volume 2,1975 - 1975,1975,1975,Open with exception,Canberra,False,0
30030547,A6122,2393,Campaign for an Independent East Timor Volume 3,1975 - 1976,1975,1976,Open with exception,Canberra,False,0
30030548,A6122,2394,Campaign for an Independent East Timor Volume 4,1975 - 1976,1975,1976,Open with exception,Canberra,False,0
30030549,A6122,2395,Campaign for an Independent East Timor Volume 5,1976 - 1976,1976,1976,Open with exception,Canberra,False,0
30030550,A6122,2396,Campaign for an Independent East Timor Volume 6,1976 - 1976,1976,1976,Open with exception,Canberra,False,0
30030551,A6122,2397,Campaign for an Independent East Timor Volume 7,1976 - 1976,1976,1976,Open with exception,Canberra,False,0
30030552,A6122,2398,Campaign for an Independent East Timor Volume 8,1976 - 1976,1976,1976,Open with exception,Canberra,True,167
30030553,A6122,2399,Campaign for an Independent East Timor Volume 9,1976 - 1976,1976,1976,Open with exception,Canberra,True,159
30030554,A6122,2400,Campaign for an Independent East Timor Volume 10,1976 - 1977,1976,1977,Open with exception,Canberra,True,140
30030555,A6122,2401,Campaign for an Independent East Timor Volume 11,1977 - 1977,1977,1977,Open with exception,Canberra,True,166
30030556,A6122,2402,Campaign for an Independent East Timor Volume 12,1977 - 1978,1977,1978,Open with exception,Canberra,True,120
30030602,A6122,2403,Stop Omega Committee Volume 2,1977 - 1977,1977,1977,Open with exception,Canberra,False,0
30030603,A6122,2404,"Records relating to the arrest, investigation and prosecution in the US of Christopher John BOYCE and/or Andrew Daulton LEE",1977 - 1977,1977,1977,Open with exception,Canberra,True,161
30030604,A6122,2405,New South Wales State Labour Party,1941 - 1952,1941,1952,Open with exception,Canberra,False,0
30030605,A6122,2406,Joint Defence Space Research Facility - Pine Gap Volume 2,1977 - 1977,1977,1977,Open with exception,Canberra,False,0
30030651,A6122,2407,Ananda Marga - Activities in New South Wales Volume 1,1969 - 1977,1969,1977,Open with exception,Canberra,True,310
30030652,A6122,2408,Ananda Marga - Activities in New South Wales Volume 2,1977 - 1978,1977,1978,Open with exception,Canberra,False,0
30030653,A6122,2409,"Ananda Marga - Assault on Air India official, Collins Street Melbourne by activist of Ananda Marga, 19 October 1977",1977 - 1977,1977,1977,Open with exception,Canberra,False,0
30030654,A6122,2410,Ananda Marga - Activities in Australia,1976 - 1977,1976,1977,Open with exception,Canberra,False,0
30030655,A6122,2411,Ananda Marga - Activist Conference 12 - 13 November 1977,1977 - 1978,1977,1978,Open with exception,Canberra,False,0
30030676,A6122,1064,Communist party of Australia ( CPA )  - Albury NSW Branch Volume 1,1954 - 1972,1954,1972,Open with exception,Canberra,False,0
30030692,A6122,2412,Socialist Party of Australia ( formation ) Volume 3,1970 - 1971,1970,1971,Open with exception,Canberra,False,0
30030693,A6122,2413,Socialist Party of Australia ( formation ) Volume 4,1971 - 1971,1971,1971,Open with exception,Canberra,False,0
30030694,A6122,2414,Socialist Party of Australia ( formation ) Volume 5,1971 - 1973,1971,1973,Open with exception,Canberra,False,0
30030695,A6122,2415,Socialist Party of Australia ( formation ) Volume 6,1973 - 1977,1973,1977,Open with exception,Canberra,False,0
30030696,A6122,2416,"Ananda Marga activities, Victoria Volume 1",1975 - 1977,1975,1977,Withheld pending agency advice,Canberra,False,0
30030697,A6122,2417,"Ananda Marga activities, Victoria Volume 2",1977 - 1977,1977,1977,Withheld pending agency advice,Canberra,False,0
30030698,A6122,2418,Ananda Marga - activities - Queensland Volume 1,1975 - 1976,1975,1976,Withheld pending agency advice,Canberra,False,0
30030699,A6122,2419,Ananda Marga - activities - Queensland Volume 2,1975 - 1977,1975,1977,Withheld pending agency advice,Canberra,False,0
30030700,A6122,2420,"Ananda Marga - organisation, administration, management and control",1975 - 1990,1975,1990,Open with exception,Canberra,False,0
30030701,A6122,2421,Ananda Marga - membership,1975 - 1977,1975,1977,Withheld pending agency advice,Canberra,False,0
30030702,A6122,2422,Ananda Marga - training,1975 - 1977,1975,1977,Withheld pending agency advice,Canberra,False,0
30030703,A6122,2423,Ananda Marga - general threats,1975 - 1978,1975,1978,Closed,Canberra,False,0
30030752,A6122,2424,Index of  telephone intercepts,1963 - 1964,1963,1964,Open with exception,Canberra,False,0
30030892,A6122,2425,Ananda Marga - attempted murder of Robert John Cameron and arrest of perpetrators,1978 - 1983,1978,1983,Open with exception,Canberra,True,38
30030893,A6122,2426,Records of conversation and correspondence between Director General ASIO and the Prime Minister Volume 1,1951 - 1957,1951,1957,Open with exception,Canberra,True,196
30030894,A6122,2427,Records of conversation and correspondence between Director General ASIO and the Prime Minister Volume 2,1956 - 1958,1956,1958,Open with exception,Canberra,True,236
30030895,A6122,2428,Records of conversation and correspondence between Director General ASIO and the Prime Minister Volume 3,1959 - 1960,1959,1960,Open with exception,Canberra,True,226
30030896,A6122,2429,Records of conversation and correspondence between Director General ASIO and the Prime Minister Volume 4,1961 - 1964,1961,1964,Open with exception,Canberra,True,195
30485021,A6122,2571,Operation Adjutant Volume 2,1958 - 1959,1958,1959,Open with exception,Canberra,True,506
30485022,A6122,2572,Operation Adjutant volume 3,1958 - 1958,1958,1958,Open with exception,Canberra,True,118
30485076,A6122,2573,Women's Liberation Movement Volume 2,1971 - 1972,1971,1972,Open with exception,Canberra,True,157
30485077,A6122,2574,Women's Liberation Movement Volume 3,1972 - 1972,1972,1972,Open with exception,Canberra,True,162
30485078,A6122,2575,Women's Liberation Movement Volume 4,1972 - 1980,1972,1980,Open with exception,Canberra,True,123
30485128,A6122,2577,Communist Party of Australia Marxist Leninist Organisation ( CPAML ) Organisation and Static General Volume 1,1963 - 1970,1963,1970,Open with exception,Canberra,False,0
30485129,A6122,2578,Communist Party of Australia Marxist Leninist Organisation ( CPAML ) Organisation and Static General Volume 2,1970 - 1983,1970,1983,Open with exception,Canberra,False,0
30485130,A6122,2579,Communist Party of Australia Marxist Leninist Organisation ( CPAML ) Membership recruitment general,1963 - 1980,1963,1980,Open with exception,Canberra,False,0
30485145,A6122,2582,Nugan Hand Bank Volume 2,1981 - 1982,1981,1982,Open with exception,Canberra,True,194
30485146,A6122,2583,Nugan Hand Bank Volume 3,1982 - 1982,1982,1982,Open with exception,Canberra,False,0
